groupS.NS1	groupS.NS2	groupS.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0035574	0.0564487857664052	0.125431224323076	0.143842955845099	5.45975767534577	0.464556276320994	0.708227967402278	0.799046851861063
FBgn0030809	0.0847521819833369	-0.0243548430285959	-0.0319461693918206	7.84397350337563	0.464278946969769	0.708420094846051	0.799163733588516
FBgn0039467	-0.229102374039103	0.298596031861168	0.0444936535161811	0.774714804279292	0.463929450154124	0.708662253720641	0.799337019159843
FBgn0034585	-0.0901456016394133	0.142976059304025	0.027942941101613	5.26311726570203	0.463274775334982	0.709115970122034	0.799748858357271
FBgn0035921	-0.0563961744031195	-0.368859133306178	-0.0843917232512234	1.55079854233963	0.462703989455317	0.709511660809546	0.800095160790477
FBgn0031310	-0.139586004869151	-0.028823805954765	0.0590690108153418	4.20282311924378	0.462359997989177	0.709750179508625	0.800256305903504
FBgn0036920	-0.0395177201144798	-0.091168002157314	-0.0982063188261638	4.65621428558	0.462242204476635	0.709831864558475	0.800256305903504
FBgn0039141	0.0903660376343775	0.00142077569611621	-0.0121464991832468	5.05949676903245	0.461578618752415	0.710292117617916	0.800545064592626
FBgn0031639	-0.127308624519463	-0.0617857273375869	-0.0668067590232294	4.02832842785593	0.461529453790593	0.710326223305528	0.800545064592626
FBgn0039862	-0.0092490511358234	-0.0125000737540702	0.0652572146819006	6.27004259978514	0.461489347821042	0.710354045351383	0.800545064592626
FBgn0031673	0.0592076266181159	0.130712931959992	0.0229684575974755	5.56031674658252	0.460778158181325	0.710847492444007	0.801001162687811
FBgn0034646	-0.0211560196176157	0.142692016675896	0.124318191644189	3.93617967319859	0.45999580176738	0.711390503657195	0.801472247875968
FBgn0032196	0.191896693879004	0.0687510290180903	0.00662158870218465	4.52205959948166	0.4599199959669	0.711443128639652	0.801472247875968
FBgn0030029	-0.296211929039636	-0.085516995392328	0.0225419578216146	2.13686030306681	0.459666079775174	0.711619412545875	0.801570805721439
FBgn0021738	0.257754314128614	0.0116678569945659	-0.0714404215481264	3.10821439004902	0.458831858512026	0.712198723014001	0.802123252981583
FBgn0051199	0.130796001831634	0.0726690290873108	-0.0661912449569005	6.33352522033795	0.457332961782915	0.713240157805765	0.803161540097921
FBgn0029093	-0.0130568634233022	0.0116827260054989	-0.0738589505733289	8.73333433994674	0.457163594951175	0.713357878459265	0.803161540097921
FBgn0031240	0.0772658088858047	-0.357988802235751	-0.146070715940742	1.56677214347002	0.457120937550032	0.713387529467722	0.803161540097921
FBgn0033543	0.12595493996036	-0.218105508727055	-0.0439609772450232	6.95085356815072	0.456969602637204	0.713492726430963	0.803179803154048
FBgn0026261	0.0784761417371573	-0.0719179110941046	-0.102798717883686	4.14862204377901	0.456551646246031	0.713783296403211	0.803406710303215
FBgn0040491	0.0621779501632699	0.135057713906517	-0.0871470363744657	3.7371838196377	0.456161402452485	0.714054649445495	0.803611933741988
FBgn0265525	0.27014304127982	0.11428979520024	-0.101856369736467	1.95512839387193	0.455743738627066	0.714345121453385	0.803838620214373
FBgn0038168	-0.141692458032019	-0.0582674983850785	-0.0177851492146894	4.60523328430235	0.455350244091082	0.714618834197468	0.804046393655807
FBgn0028717	0.111962554351952	0.0830109345775232	-0.0115720520899567	6.18416433256568	0.454966056542842	0.714886119496677	0.804240408853446
FBgn0032521	-0.112483922790739	0.0746270695842391	0.12163108683539	4.19144693065666	0.454778968011118	0.715016296510511	0.804240408853446
FBgn0266313	0.0422156478743502	-0.316972002707658	-0.208642710450407	1.21201677764934	0.454718246752547	0.715058548959539	0.804240408853446
FBgn0015737	-0.10974660128862	-0.101140498502084	-0.01293342051836	7.09873029366068	0.453986284846821	0.715567969192241	0.80471310052303
FBgn0032907	0.016770093324864	0.124285574828723	-0.113221982236063	2.15248203614923	0.452924945606986	0.716306918480015	0.80544376595903
FBgn0031992	0.00734141346203103	-0.0920328105179305	-0.152447637266363	4.2663061380314	0.452103955419535	0.716878764123793	0.805980717987998
FBgn0050428	0.219393246999272	-0.0375822430992286	0.055090263891315	3.78573731068216	0.451983018141709	0.716963018216863	0.805980717987998
FBgn0034590	-0.131829888564755	-0.0229123219307908	0.0777209146764612	4.3587703469201	0.451513667118688	0.717290046134903	0.806187881461362
FBgn0052333	0.1291618577901	0.0522210693562254	0.0441685639924355	5.93438024995049	0.451462189296649	0.717325918233928	0.806187881461362
FBgn0034797	-0.0644522985117119	-0.0829740293230792	-0.078508573587904	6.98277490893448	0.45089343412328	0.717722306597244	0.80653295924976
FBgn0036036	-0.0730527351380244	-0.344776483688802	-0.147585621577028	1.78466508174088	0.449121623500464	0.71895778225109	0.807820749362782
FBgn0262740	0.131376168790141	-0.013326183182005	-0.00467821798172181	6.73274196965544	0.44892408017652	0.719095587136485	0.807869491542461
FBgn0000273	0.103086673457992	-0.0202638375082296	0.0425736923838396	8.28980180499018	0.448737831098178	0.719225523998124	0.807869491542461
FBgn0031696	-0.0314295679578681	0.118747804093288	0.0445733363409239	4.72987959366337	0.44867458940314	0.719269647006398	0.807869491542461
FBgn0030158	0.0190691694040949	0.00521666215772979	-0.0864109778810627	6.93522822666072	0.447599738891317	0.720019741607527	0.808611371919775
FBgn0029818	0.04987315007576	0.0884113825993084	0.0695680568019956	5.0976883802409	0.447416457160858	0.720147681042492	0.808654449156683
FBgn0030738	0.0982088132425822	-0.0137256549713373	0.0557659973805019	4.85571382084782	0.446720242912219	0.720633763387663	0.809099624639358
FBgn0030332	-0.184521977473054	-0.135750111513172	-0.112195220520046	5.52967508634892	0.445945228822549	0.721175031895038	0.809606642571385
FBgn0260655	0.0126078371141558	-0.116322621778669	-0.00314694202850523	5.27835229422266	0.445765481446043	0.721300592628632	0.809646909930199
FBgn0000046	-0.0276633411264122	-0.0071535857116243	-0.130336112095219	6.99359354232306	0.444438814142922	0.722227618282643	0.810586685345942
FBgn0003060	0.482842454686942	-0.873974708719248	-0.657447843511664	-0.157448206715259	0.444152236802283	0.722427935977597	0.810710713335376
FBgn0039955	0.102878663240183	-0.0391689313418575	-0.113132957763616	6.88163150778141	0.442954993458236	0.723265070118512	0.811549258913587
FBgn0026598	0.190435488688578	-0.0366294900113664	-0.153168660193512	1.13253230113381	0.442291051204228	0.72372949100361	0.811969440130448
FBgn0037622	0.094553712695487	-0.0875555632622656	-0.0193271265231884	4.04042667765185	0.441899160974328	0.724003674437149	0.812176111488026
FBgn0031054	0.0109032188099933	-0.0157385805859761	-0.0762296628015021	4.43373831346186	0.441521069196109	0.724268246107893	0.812371950498999
FBgn0000152	0.0397772411962809	0.115320153130837	-0.0732061574504672	4.1128796021291	0.440379166516416	0.725067549298007	0.813167445336453
FBgn0038666	0.0058466302836087	0.0698180215720869	-0.0653065345398025	3.49338747198575	0.439934777675801	0.725378711850667	0.813415357997015
FBgn0038056	-0.122383830433417	0.0949907911000084	-0.0408509990898009	4.87067572929796	0.439526071644454	0.725664939208764	0.813635251054218
FBgn0038129	-0.101886455043301	-0.221809060673932	-0.0760507337317744	5.91846950453789	0.439030761199996	0.726011881950676	0.813839493292162
FBgn0037252	0.00625277415471339	-0.103560673172551	-0.0392138277827992	5.68903790853685	0.438905598278683	0.726099564053698	0.813839493292162
FBgn0263289	0.115998081411709	0.0867427633888958	-0.017489347400274	8.62131958169477	0.438879900272461	0.726117567184566	0.813839493292162
FBgn0263930	0.129461086263427	0.0161147782642868	0.00821982873758995	7.15273862093201	0.438659236789515	0.726272164108642	0.813879610578485
FBgn0260388	-0.180107592998042	-0.0990023147666082	-0.131457261788511	5.43380135476299	0.438520367783388	0.72636946290199	0.813879610578485
FBgn0040528	0.392569707839338	0.140228261234174	0.112255535339256	1.08204012561131	0.438442758907853	0.726423842077197	0.813879610578485
FBgn0003742	0.0616204142271966	-0.1160096580674	0.0364327614037578	4.16006926340992	0.437621850240258	0.726999143128038	0.814338941669343
FBgn0266690	0.0896008696790602	0.156711089366866	-0.0979033245437968	1.69640150683681	0.437600314024688	0.727014238497091	0.814338941669343
FBgn0263352	0.184480829322813	-0.145690068723259	-0.026534558422304	8.73436332981575	0.437309928974751	0.727217790763198	0.814434294931572
FBgn0031055	0.162082237364046	0.145689609198003	0.124177116706059	4.44473424130796	0.437221458848507	0.727279810728194	0.814434294931572
FBgn0039430	0.076964069446913	-0.0181080878382058	-0.0413432141266148	7.09575716186345	0.436549454765288	0.727750975967562	0.814860836028179
FBgn0001234	0.0775324913482042	0.0273030589989762	-0.0575612816168456	7.09802618489016	0.436399468625351	0.727856153785319	0.814877527002365
FBgn0002906	0.0288923712926032	-0.201401632199716	-0.136648070108593	2.61936444300481	0.43583458123755	0.728252337919517	0.815219972023745
FBgn0034624	-0.0165571975868723	-0.0463838152596362	0.257546607164894	0.521250112490526	0.43543755046848	0.728530849223746	0.81543062317951
FBgn0040389	0.0730584982234789	-0.0170107199802536	-0.0997894313062889	3.55644065990482	0.435232265488218	0.728674870935212	0.815490709141105
FBgn0036818	0.087143640242536	-0.10075734483913	0.119572222990456	1.64374325534917	0.435037143355297	0.728811773606805	0.815542813976525
FBgn0032486	0.0213180641725693	-0.0953809487765051	0.121087533528793	2.54932958391281	0.433824266096382	0.729662996863016	0.816394133946758
FBgn0259938	-0.132496607201338	-0.329732042795474	-0.0300567585860497	6.70082087275664	0.433113335962441	0.730162132338684	0.816772807064436
FBgn0062978	0.200173007495201	0.0353650422108323	0.051614326174602	7.54144085800271	0.433084468012492	0.730182403125069	0.816772807064436
FBgn0037144	-0.246472001452339	-0.649703775580981	-0.0557497622130771	2.54744988682699	0.432449977486652	0.730627993951871	0.817169979110834
FBgn0028436	0.0636226152531609	-0.167176779121848	-0.00947820454682481	3.20125421149339	0.43177322517254	0.731103386199063	0.817600379982525
FBgn0010438	-0.118229767729423	0.072834661487145	0.165468617456951	2.4682650937826	0.431358134592105	0.73139503319042	0.81778750614486
FBgn0086694	-0.115757451577068	0.0249553924806389	-0.015496719171555	5.46975170731322	0.431277202241812	0.731451902582652	0.81778750614486
FBgn0037207	-0.258535030765066	-0.261979924755381	-0.137619259370498	4.4871294378494	0.431037553747361	0.731620308798988	0.817874492573184
FBgn0038545	0.260087930831311	-0.0382554659080173	0.0312206025159243	2.58757002979154	0.430695910497258	0.731860415955917	0.818041601638691
FBgn0033135	0.128167983148233	0.102153012125671	-0.0872623266023106	2.7343832661555	0.430552150282232	0.731961460227383	0.818053250151366
FBgn0030092	-0.046905357779424	0.00801161721711837	-0.115966430343	2.73543982907037	0.430267258858507	0.732161717482142	0.818175764262354
FBgn0031652	-0.125746693516202	0.0316845584562674	-0.085885731629301	3.67740282629361	0.429946851703617	0.732386965872388	0.818248798095398
FBgn0032488	0.0153104352227674	-0.0225985127448254	0.0622115535565536	4.20523347108627	0.4298536289129	0.732452507333344	0.818248798095398
FBgn0286828	0.0507460807287489	-0.146091271880382	-0.0668144393326433	4.64149410871516	0.429787492018832	0.73249900713514	0.818248798095398
FBgn0029830	-0.125296705868782	-0.0820420884828299	0.0864735327595638	3.04633333947631	0.429437897638473	0.732744820999673	0.818422110760214
FBgn0034570	-0.0229977753388718	0.0352020480548143	0.0790337207984098	6.67444794570063	0.429236278965042	0.732886602160925	0.818479198033734
FBgn0028683	-0.0521235353277458	-0.229631763937779	-0.231558960728212	1.87402330784965	0.429002920047843	0.733050717165644	0.818526155274745
FBgn0052856	0.127158925653921	-0.255498084166378	-0.0531464431526974	2.27269863222882	0.428918630253426	0.733109999490009	0.818526155274745
FBgn0000384	0.00836961910110757	-0.196788400063935	-0.119243848259476	4.37271367666321	0.428311899556571	0.733536778819911	0.818901373040729
FBgn0066292	-0.161016814620325	-0.519080902140639	-0.218873470113436	0.860709444184893	0.428110995860143	0.73367811782401	0.818957879262686
FBgn0267554	-0.366000774220133	-1.29109764383189	-0.356384143323362	2.0659670805645	0.427832104157278	0.733874340508796	0.819032446800544
FBgn0039069	0.204915353402815	0.0926616224634952	0.291497408963617	0.525584937765099	0.427758140556422	0.733926383313349	0.819032446800544
FBgn0037838	-0.011695138492628	0.0151115590640853	-0.0926679650461275	3.52849089970813	0.427364599429113	0.734203314051342	0.819240212106485
FBgn0027570	-0.133224741866363	-0.0624860892270594	-0.069197978752283	5.96657259434515	0.426864846000562	0.734555044536629	0.819531378943536
FBgn0035437	0.00859760081606041	-0.0062058096784185	-0.0729796607423066	5.91271809751719	0.426307592945045	0.734947321674013	0.819796770426083
FBgn0038928	-0.149766860465858	-0.159136768943559	-0.0679373941732371	2.94372395938232	0.426055804288745	0.735124594658666	0.819796770426083
FBgn0032986	-0.10440819501399	-0.21712349973962	-0.129836254627943	6.00465188870171	0.425906812966178	0.735229500560677	0.819796770426083
FBgn0050172	0.158244651228248	0.16194199421078	0.0532262927267637	4.61253564560648	0.425865310673842	0.735258723674346	0.819796770426083
FBgn0030137	-0.0824873696266132	-0.300096911369301	-0.212605943586724	1.21730416803111	0.425758319403078	0.735334061795825	0.819796770426083
FBgn0036368	-0.226175332256802	-0.0728609319089866	-0.100301469972385	2.59698019088271	0.42575299033266	0.735337814350282	0.819796770426083
FBgn0039807	-0.203461367849765	-0.02493582312766	-0.201740376278215	2.68322011578593	0.425389561449296	0.735593746495214	0.819918210726841
FBgn0015838	-0.0677904413818788	-0.0355410595185539	0.0556440250122654	4.14475327668494	0.425262660576435	0.73568312017765	0.819918210726841
FBgn0019940	-0.0635874345202371	0.196068801990849	-0.00216552407698058	8.11251150192668	0.425211387488641	0.735719231958282	0.819918210726841
FBgn0039075	0.0310248909193235	-0.136190174147093	-0.0168562611408047	5.22533979866727	0.423910140103553	0.736635933866238	0.820656118481147
FBgn0039993	-0.198033980154552	-0.29044747339048	-0.0217375037805114	6.50854346256907	0.423897882396824	0.73664457126221	0.820656118481147
FBgn0051676	-0.0763024152323942	0.0889010422250861	-0.0536357224714025	5.98836101150432	0.423884364944545	0.736654096383376	0.820656118481147
FBgn0032796	0.115698225679541	-0.00952688383430934	0.0297588544508707	6.25196557745438	0.423331192653434	0.737043931824661	0.820966170216205
FBgn0027567	-0.0331339119118346	0.0189769140811054	0.0749149725839673	7.6144862505411	0.423231349241587	0.73711430260356	0.820966170216205
FBgn0051719	-0.00428277239257907	0.156973972522336	0.0226702969084207	5.69544479794195	0.422924835750603	0.737330352891057	0.821105489211396
FBgn0286567	0.00204891776042669	0.0293660564972879	-0.0468826318238905	5.56239160572266	0.422393258557002	0.737705099814765	0.821370890195165
FBgn0003656	-0.162483600615302	-0.00214511829919951	0.00487569772553015	7.78607383177292	0.422328643348037	0.737750656663609	0.821370890195165
FBgn0267351	-0.0786823417915909	-0.00798963953238515	0.0418611826680443	4.88553135205174	0.4218464763773	0.738090641495415	0.821648072608104
FBgn0031996	0.211792878857939	-0.166825239651783	-0.106702128541743	3.01134736196881	0.421182086225859	0.738559212598554	0.822054403335886
FBgn0038865	0.169198161487244	0.140260682582379	0.191695300751665	3.17454291427873	0.421019670289625	0.738673775976011	0.822054403335886
FBgn0026061	0.0399861461035636	0.0658756983013574	-0.0535858633904454	6.34888411270508	0.420941596927884	0.738728848993099	0.822054403335886
FBgn0263093	0.166148317097917	0.015802746413665	0.0333318597734343	4.12334201337172	0.419777668432233	0.739550068291096	0.822775259896648
FBgn0050015	0.019348084400156	0.114386041431748	-0.000597780705187802	7.27959290578337	0.419765111583776	0.739558929744257	0.822775259896648
FBgn0024191	-0.0564186183307641	0.189302141061469	0.10004129016733	2.96938405015809	0.41934062023587	0.739858519507594	0.823007129463346
FBgn0040344	0.0755400997970618	0.0892695929410482	0.0444289093410393	6.82996532386484	0.418443216687854	0.74049202136316	0.823457262615829
FBgn0039915	0.253722481253954	0.0403063088104496	-0.0860692621462582	6.84827559899833	0.418291696446103	0.740599003526142	0.823457262615829
FBgn0036259	-0.0302043760612146	0.210548932141204	-0.0571413185524975	3.63672032336153	0.418212110843683	0.740655197912938	0.823457262615829
FBgn0030082	-0.00935369370612451	0.122115588657253	0.0750569864159146	4.16288175792464	0.418155873035002	0.740694907668914	0.823457262615829
FBgn0037896	0.0358999530516091	0.110907471424664	-0.100382069272922	6.08640437915466	0.418121351967119	0.740719283531686	0.823457262615829
FBgn0259234	0.041909703563806	-0.0318563296753196	0.0532605905462569	6.84414064131385	0.417772066946534	0.740965935778633	0.823514611599812
FBgn0028675	-0.213123019275476	-0.175765252667434	0.0668435772607347	2.52107803622164	0.417687740788307	0.741025488352579	0.823514611599812
FBgn0000422	-0.0248063787065869	0.12241636278352	-0.0438286004278479	7.68720115382321	0.417660744283579	0.741044554118231	0.823514611599812
FBgn0033742	-0.0734797139161406	-0.404305195115614	-0.215616827511315	3.87146723673786	0.417350040332235	0.741263995845069	0.823657076624008
FBgn0032846	0.151120170839935	0.0213835094290437	0.00802138995334053	3.88362232328431	0.4167970683148	0.741654603928054	0.823989675034898
FBgn0035612	0.20351224670272	0.0668204490712023	-0.164125342760698	0.915818478757012	0.41648801917999	0.741872942722468	0.824130821308851
FBgn0050051	0.0156129670928249	0.184079685178443	-0.105572969412621	2.0228351140376	0.415955955126894	0.74224889331934	0.824446998891803
FBgn0031437	-0.142144364041109	-0.0462861206013093	-0.0516267992602084	4.35876959891966	0.415620133917682	0.742486216564616	0.824609138401672
FBgn0262631	-0.404980139785103	-0.123148452462171	-0.0300429371641879	1.7263647400931	0.414961087543521	0.742952041439312	0.825010992519342
FBgn0028341	0.017701692824111	-0.0884090444261562	-0.0121854081477995	7.16594090900414	0.414849622246045	0.743030837396949	0.825010992519342
FBgn0262562	-0.012538013052719	-0.0875499389920628	-0.0577607021127652	6.66457276003853	0.414511496163444	0.743269880608832	0.825174912342385
FBgn0040466	0.178941044850447	0.0473964167906829	0.0900635741895194	2.97709439073417	0.413941682520758	0.743672781303806	0.825520683328758
FBgn0036826	0.0479864292960905	-0.309869004896682	-0.108016697990718	1.62417394881742	0.413785474574733	0.743783245632186	0.825541787571836
FBgn0035965	-0.0896740767630901	-0.256166363760491	-0.0729715838370474	2.79108406216072	0.413464440547245	0.744010287127813	0.825692262343591
FBgn0260003	0.0194028734033016	0.0800596551770543	0.0792128201388607	8.01277639626649	0.413332986734205	0.74410326095584	0.825693931978902
FBgn0032225	0.053772597776979	0.203401945970304	0.0704646672137165	3.09909235492339	0.412669326877566	0.744572713286612	0.826095854037752
FBgn0040074	-0.197033404943967	0.0670040207395253	0.0880178214623695	10.4902719332079	0.412562209005031	0.744648494993374	0.826095854037752
FBgn0038181	-0.111316290155337	-0.0688262625198696	-0.0876793235688996	8.73858323058907	0.412268356396733	0.744856398251187	0.826211359396892
FBgn0039485	-0.232700326358783	-0.0412160469495722	0.175787488821712	3.84898674182257	0.412156326629697	0.744935665684204	0.826211359396892
FBgn0033401	0.0148386053611012	-0.0966079660580497	-0.081283301812646	4.64658780090595	0.411777518151871	0.745203716286917	0.826407118786486
FBgn0023479	0.0411238024366818	-0.111538541707293	0.0895652308543377	9.5914550676874	0.411029887502044	0.745732850592789	0.826892328006523
FBgn0028530	-0.0635768458342154	-0.0552488144171394	-0.0923768060526719	3.79750051428731	0.410821804864709	0.745880144145353	0.826954072856805
FBgn0037359	0.0947821817525213	-0.209554427032168	-0.200685091101271	1.94335278664114	0.409392502980813	0.746892164828871	0.827974404016974
FBgn0034540	-0.320981333070402	-0.102592253593333	-0.107142319707603	3.40429423015136	0.409181191252781	0.747041824967518	0.828038624015445
FBgn0263986	0.172319882813288	0.0234150974117912	-0.0809203389760583	3.76255360865413	0.408995133913823	0.747173607413145	0.828076762959008
FBgn0037716	-0.144976655013957	-0.0159085771559484	-0.0101149731225734	3.96111134000254	0.40887359013786	0.747259699907398	0.828076762959008
FBgn0034187	0.620487733086722	-0.0996223010221729	0.119172462396582	0.187641272695094	0.408580288283183	0.74746746698669	0.828205330120148
FBgn0010590	-0.0217540808084849	0.105173784081902	0.136591932632938	5.50210127681787	0.407979932647301	0.747892804387278	0.828574907364257
FBgn0037569	0.23819211378214	-0.00297903252988892	0.119912547602723	1.88854208060427	0.407246035972731	0.748412864546522	0.829015240073648
FBgn0263029	0.112182167382594	0.0138301115531528	-0.0453278252982308	4.96635663226849	0.407159866886449	0.748473934485458	0.829015240073648
FBgn0028509	0.0154654321166193	0.0106384671833644	0.0792575840304533	6.52612079663881	0.406518113682208	0.748928812252896	0.829417297044154
FBgn0004507	0.097110779186616	-0.0679078154962069	0.0863062538619223	9.64136060105952	0.406059142758873	0.749254190245086	0.829664532106014
FBgn0034191	0.244530837829869	-0.0356916595515125	0.0386102768620401	3.0495102766397	0.405943932682268	0.749335873519478	0.829664532106014
FBgn0035435	0.263397686769714	0.209325954614957	-0.0197707477231624	1.17813565701896	0.405795068621552	0.749441421697237	0.829679631304999
FBgn0035518	-0.107849233869737	-0.00621207180596145	0.102313149635455	3.11097111348926	0.405105523583864	0.749930390492614	0.830119145919905
FBgn0034452	0.0938542218910225	0.277428514821362	0.216818905954494	1.05850399227089	0.404449184888977	0.750395910761147	0.830532600103099
FBgn0036015	-0.0537234442908694	0.0287418525708388	0.105065968751863	10.1188794360457	0.404266734130485	0.750525334329221	0.830574009193316
FBgn0003612	0.0101519654339945	0.0213217920707389	0.0657505246740721	5.91322908114485	0.403405859709563	0.751136104974454	0.831094780396196
FBgn0040384	0.012449629688825	0.0959367602340466	-0.00043961637603662	5.99769748827351	0.403343928269315	0.751180050210763	0.831094780396196
FBgn0030011	-0.0135374719255717	0.120774496408466	-0.0152349268936288	5.78550333989746	0.402981566026185	0.751437191654899	0.831227350993344
FBgn0267228	0.19790767223841	-0.246241579723369	-0.147762425215845	0.950809557269852	0.402915554728069	0.751484038047711	0.831227350993344
FBgn0036667	-0.106116930532567	0.155338391788948	-0.0327959018678293	3.35756629924776	0.402597381890312	0.751709849882848	0.831375252988541
FBgn0011281	1.13302516500547	0.772491904397628	0.175165096746878	-1.51691136671636	0.401862280492544	0.752231646303174	0.831850431358416
FBgn0034948	-0.0335082934478809	-0.047391479666338	-0.0440459022145031	6.46703271589001	0.40154519054842	0.752456762206591	0.831997451303147
FBgn0263132	-0.110747002796566	-0.0962289511876743	0.0586674761544781	3.5791694690794	0.401094843196925	0.752776520652294	0.832211365499316
FBgn0024989	-0.353986867827719	-0.167775910195077	-0.0439901973386652	1.32268384157271	0.400787421116764	0.752994823476728	0.832211365499316
FBgn0004381	0.0205744699941225	0.0979460764790814	0.0444318660820353	5.76876866551353	0.400286435161868	0.753350620939222	0.832211365499316
FBgn0038199	0.102770850388826	0.353525814876862	0.0409070422671752	1.43876199722296	0.400273554282703	0.753359769576246	0.832211365499316
FBgn0024947	-0.0706636753071454	0.0274505126133573	-0.0271524962288821	6.86210051240087	0.399983771185709	0.753565597206908	0.832211365499316
FBgn0029723	0.119532057938519	0.03682392602505	-0.0132154835091821	4.78883595416892	0.399924972747426	0.753607362844585	0.832211365499316
FBgn0033980	0.105765913636205	-0.227724580937695	-0.138550218288961	4.45147583885938	0.399884011085485	0.753636459118897	0.832211365499316
FBgn0036450	-0.0493990653494207	0.121177394104185	0.0494252173560362	4.75592523325637	0.399861599998114	0.753652378525012	0.832211365499316
FBgn0020620	-0.0456405359208629	0.0528808694834208	0.0317838490810474	6.18970875428166	0.399762957364741	0.753722449225056	0.832211365499316
FBgn0031597	-0.213580312747585	-0.234674171099063	-0.0876562908461479	2.09818029892043	0.399762041501683	0.753723099817188	0.832211365499316
FBgn0011476	-0.145500354207834	-0.169395852925743	-0.0745246010999175	3.16988082540924	0.399607667356466	0.753832763520421	0.832211365499316
FBgn0033668	-0.256391274132637	-0.182494567903038	-0.0306597758457323	2.35243679119879	0.399598103836207	0.753839557382967	0.832211365499316
FBgn0261641	0.0867000329708625	-0.0443812602044923	-0.0201581373662166	7.08874550362984	0.399585215250933	0.753848713380737	0.832211365499316
FBgn0035285	0.0862283390165885	0.0387843302108103	0.0431486960996826	7.03851101027491	0.399291775623156	0.754057181201121	0.832339713218698
FBgn0027588	-0.0255614434166165	-0.00127411157685416	-0.0533556747049396	8.97243985911273	0.398518024146425	0.754606963301486	0.832844731351328
FBgn0050424	0.0200232988601361	0.261315215393901	0.0656527972699145	2.68086805214621	0.397947249430906	0.75501260264914	0.83319055796012
FBgn0058002	-0.0660646832957987	-0.280000049261142	-0.286722929008537	2.93072966459631	0.397731162592742	0.755166189439455	0.833258182626814
FBgn0030800	-0.1197978618315	0.0709835421597035	0.0339123732593019	4.15788818595725	0.397527662370929	0.755310838998259	0.83331593053499
FBgn0027503	-0.0219188212111124	-0.111488186048634	-0.0677804770330228	5.05206095597156	0.396994561611681	0.755689811940495	0.833632155980307
FBgn0036984	0.0637334973609997	0.0384647812238054	-0.0463609571981643	5.66257685891116	0.396433099485887	0.756089009988785	0.833938842190137
FBgn0261111	-0.102983643863076	-0.0104993987478644	-0.138047443834921	2.93153810022307	0.396339151281748	0.756155813238974	0.833938842190137
FBgn0022786	0.0958255992111357	0.107952949471613	-0.0372527138748998	3.38623242428979	0.396103613911772	0.756323303500582	0.833938842190137
FBgn0250868	0.176364471699735	0.164277328261916	-0.0924698839854425	2.49512007171599	0.396083854766622	0.756337354714817	0.833938842190137
FBgn0031649	-0.0916581361843095	-0.0938229842837442	-0.0039131991478716	6.11620106770742	0.395922081552994	0.756452398629527	0.833963825406539
FBgn0066084	-0.154923142709865	0.221561022977882	0.0354479441256951	10.1424030509502	0.395749084307767	0.756575430351438	0.833997607739948
FBgn0265356	-0.201690740527141	0.0426450881148796	-0.0223757719007233	7.19522835025461	0.394766916309668	0.757274041301907	0.834665783984409
FBgn0028372	0.0709095082926576	-0.0097689735381363	0.066379248678699	4.01598760503404	0.394346304162005	0.757573280155297	0.834893663772661
FBgn0037317	0.127221024477037	0.015602725069888	-0.0591445751569277	3.35207242650435	0.394042518318352	0.75778942661372	0.834948924954995
FBgn0038065	0.0772030862751425	0.0532280094731462	0.0290277842780929	6.54451829084166	0.393853817990533	0.757923697960446	0.834948924954995
FBgn0028500	-0.036535556888115	-0.0701211239788539	0.00871095256022189	6.43157064326806	0.393770454099173	0.757983018522982	0.834948924954995
FBgn0085370	-0.0411921086207604	-0.103839127972501	-0.0737267444153297	7.28478772024296	0.393755862252354	0.757993402016859	0.834948924954995
FBgn0085446	-0.128268815638271	-0.0554986747450294	-0.0270861441217429	8.95407405738416	0.393489196833553	0.758183167429858	0.835005045367751
FBgn0027601	0.0741192548553973	0.210583570430606	0.0641417752842246	7.39449544132568	0.393232465093683	0.758365877170678	0.835005045367751
FBgn0263745	0.196734881350825	-0.0354951245984481	-0.0346999485735515	2.86477265556712	0.393218275192579	0.758375976160202	0.835005045367751
FBgn0034982	0.0779516120482698	-0.068992345966616	0.00593804587279242	4.55441815714255	0.39304328140876	0.758500522973104	0.835005045367751
FBgn0031908	0.070682631127359	0.0439632199919471	0.0976383433169034	6.24135813320287	0.393034386114419	0.758506854106077	0.835005045367751
FBgn0086674	-0.200461884488633	-0.356210076146549	-0.00859411986233564	4.80707844759289	0.392412096826356	0.758949800809047	0.835369134758664
FBgn0033981	0.0148259085048795	-0.283539587281129	-0.221645409457777	3.85911657888131	0.392309734052519	0.759022670132997	0.835369134758664
FBgn0031374	0.055752788104003	-0.0537234999854144	-0.0766721245215929	8.14811208222172	0.39216203396685	0.759127817504083	0.835383007266775
FBgn0032688	-0.0621764244542463	-0.085373936451585	-0.0619557440439838	4.65605252397988	0.391743580254626	0.759425736996362	0.835608986819375
FBgn0038436	-0.140802698779649	0.0780465843111506	-0.0474692431663374	2.43926987137699	0.391516978256963	0.759587081303688	0.83568465361711
FBgn0037657	-0.110038858014851	-0.0218878873326549	-0.00546322808035161	4.83575326492502	0.391364630529608	0.759695560983103	0.835702148305444
FBgn0030484	-0.133798900758855	-0.118013306716744	-0.0810302680831346	6.02571055830328	0.390951568517359	0.759989705758027	0.835923854499538
